fold,epoch,model,loss,accuracy,precision,recall,f1_score,true_positives,false_positives,true_negatives,false_negatives,learning_rate
3,2,SwinTransformer_Fold3,0.09745430148314631,96.87003855749603,0.9712591240875912,0.9659709618874773,0.9686078252957234,2129,63,2142,75,0.0001
3,3,SwinTransformer_Fold3,0.08315737454973134,97.11952823769562,0.970548255550521,0.9718693284936479,0.9712083427794151,2142,65,2140,62,0.0001
3,4,SwinTransformer_Fold3,0.0682300086742359,97.4143796779315,0.9815668202764977,0.9664246823956443,0.9739368998628258,2130,40,2165,74,0.0001
3,5,SwinTransformer_Fold3,0.05782345923142967,94.96484463597187,0.9206281833616299,0.9841197822141561,0.9513157894736842,2169,187,2018,35,0.0001
3,6,SwinTransformer_Fold3,0.049004138080277516,95.84939895667952,0.9473218238158477,0.9709618874773139,0.95899619090298,2140,119,2086,64,0.0001
3,7,SwinTransformer_Fold3,0.041438942181876104,97.2102517577682,0.9757658893461363,0.9682395644283122,0.9719881575950808,2134,53,2152,70,0.0001
3,8,SwinTransformer_Fold3,0.035739652550441,97.25561351780449,0.9744874715261959,0.970508166969147,0.9724937485792225,2139,56,2149,65,0.0001
3,9,SwinTransformer_Fold3,0.03167229073886225,96.41642095713314,0.9830028328611898,0.9446460980036298,0.963442850532161,2082,36,2169,122,0.0001
3,10,SwinTransformer_Fold3,0.029026885277428093,96.89271943751417,0.9786938397406206,0.9587114337568058,0.968599587439835,2113,46,2159,91,0.0001
3,11,SwinTransformer_Fold3,0.0100347061203876,97.18757087775005,0.9718693284936479,0.9718693284936479,0.9718693284936479,2142,62,2143,62,1e-05
3,12,SwinTransformer_Fold3,0.007935463935444968,97.09684735767748,0.9675675675675676,0.9745916515426497,0.9710669077757685,2148,72,2133,56,1e-05
3,13,SwinTransformer_Fold3,0.004950258578950841,97.14220911771376,0.9731329690346083,0.9696007259528131,0.9713636363636363,2137,59,2146,67,1e-05
3,14,SwinTransformer_Fold3,0.004786960822615504,97.25561351780449,0.9806183664051684,0.9641560798548094,0.9723175474719744,2125,42,2163,79,1e-05
3,15,SwinTransformer_Fold3,0.0033042807936196723,97.18757087775005,0.9775022956841138,0.9659709618874773,0.971702418986764,2129,49,2156,75,1e-05
3,16,SwinTransformer_Fold3,0.0031760546084917446,97.34633703787708,0.979329352319706,0.9673321234119783,0.973293768545994,2132,45,2160,72,1e-05
3,17,SwinTransformer_Fold3,0.0025914213418459803,97.2102517577682,0.9748973071656778,0.969147005444646,0.9720136518771331,2136,55,2150,68,1e-05
3,18,SwinTransformer_Fold3,0.0025394646156474414,97.27829439782263,0.9762340036563071,0.969147005444646,0.9726775956284153,2136,52,2153,68,1e-05
3,19,SwinTransformer_Fold3,0.0018862590644811712,97.23293263778635,0.9757769652650823,0.9686932849364791,0.9722222222222222,2135,53,2152,69,1e-05
3,20,SwinTransformer_Fold3,0.0021516040454914046,97.2102517577682,0.9727396637891867,0.971415607985481,0.9720771850170261,2141,60,2145,63,1e-05
4,1,SwinTransformer_Fold4,0.13614998184367205,95.9401224767521,0.9600363306085377,0.9587301587301588,0.9593828000907647,2114,88,2116,91,0.0001
4,2,SwinTransformer_Fold4,0.09939255148503065,96.62054887729644,0.9776951672862454,0.9541950113378684,0.9658021574477852,2104,48,2156,101,0.0001
4,3,SwinTransformer_Fold4,0.08205702615795536,94.05760943524609,0.9056367432150313,0.9836734693877551,0.9430434782608695,2169,226,1978,36,0.0001
4,4,SwinTransformer_Fold4,0.07226472311890246,95.80403719664324,0.9395126196692777,0.9791383219954648,0.9589162780368643,2159,139,2065,46,0.0001
4,5,SwinTransformer_Fold4,0.05836157874285203,96.84735767747789,0.9747242647058824,0.9619047619047619,0.9682720839990869,2121,55,2149,84,0.0001
4,6,SwinTransformer_Fold4,0.049713956664176745,96.3483783170787,0.9753488372093023,0.9510204081632653,0.9630309988518944,2097,53,2151,108,0.0001
4,7,SwinTransformer_Fold4,0.039556295397114416,96.73395327738716,0.9724896836313618,0.9619047619047619,0.9671682626538988,2121,60,2144,84,0.0001
4,8,SwinTransformer_Fold4,0.03377224142607609,97.07416647765933,0.9752747252747253,0.9659863945578231,0.9706083390293917,2130,54,2150,75,0.0001
4,9,SwinTransformer_Fold4,0.028965277373677913,96.57518711726016,0.9728360957642725,0.9582766439909297,0.9655014850354123,2113,59,2145,92,0.0001
4,10,SwinTransformer_Fold4,0.02919086609401769,96.93808119755046,0.9717411121239745,0.9668934240362812,0.969311207092521,2132,62,2142,73,0.0001
4,11,SwinTransformer_Fold4,0.011007509743135217,97.02880471762305,0.9743824336688015,0.9659863945578231,0.9701662491459804,2130,56,2148,75,1e-05
4,12,SwinTransformer_Fold4,0.007511290478239549,97.02880471762305,0.9696557971014492,0.9709750566893424,0.9703149784726943,2141,67,2137,64,1e-05
4,13,SwinTransformer_Fold4,0.004709218603108533,96.91540031753232,0.9717282261741906,0.9664399092970521,0.9690768531150523,2131,62,2142,74,1e-05
4,14,SwinTransformer_Fold4,0.004236114077661694,96.91540031753232,0.9734553775743707,0.964625850340136,0.9690205011389522,2127,58,2146,78,1e-05
4,15,SwinTransformer_Fold4,0.0038003729527655078,97.00612383760489,0.9717796995903505,0.9682539682539683,0.9700136301681054,2135,62,2142,70,1e-05
4,16,SwinTransformer_Fold4,0.0036717098939624375,96.82467679745974,0.9755872869645325,0.9605442176870749,0.9680073126142597,2118,53,2151,87,1e-05
4,17,SwinTransformer_Fold4,0.0035132589866532435,96.73395327738716,0.9639801891040072,0.9709750566893424,0.9674649796656123,2141,80,2124,64,1e-05
4,18,SwinTransformer_Fold4,0.0019810723117643647,97.02880471762305,0.9739488117001828,0.9664399092970521,0.9701798315501935,2131,57,2147,74,1e-05
4,19,SwinTransformer_Fold4,0.0015736953088001928,96.91540031753232,0.9712984054669704,0.9668934240362812,0.9690909090909091,2132,63,2141,73,1e-05
4,20,SwinTransformer_Fold4,0.0035676279934049476,96.84735767747789,0.9686932849364791,0.9682539682539683,0.9684735767747789,2135,69,2135,70,1e-05
5,1,SwinTransformer_Fold5,0.1440217899119792,96.46178271716943,0.9637845178813943,0.9655328798185941,0.9646579066606252,2129,80,2124,76,0.0001
5,2,SwinTransformer_Fold5,0.10035255866524244,96.9607620775686,0.9721842225262198,0.9668934240362812,0.969531605275125,2132,61,2143,73,0.0001
5,3,SwinTransformer_Fold5,0.08696309048927092,96.89271943751417,0.9863593603010348,0.9510204081632653,0.968367582544447,2097,29,2175,108,0.0001
5,4,SwinTransformer_Fold5,0.07556190942810592,96.77931503742346,0.9590565198041834,0.9773242630385488,0.968104222821204,2155,92,2112,50,0.0001
5,5,SwinTransformer_Fold5,0.05986402881461655,97.02880471762305,0.9726526891522334,0.9678004535147392,0.9702205046601501,2134,60,2144,71,0.0001
5,6,SwinTransformer_Fold5,0.050692805982839345,97.14220911771376,0.9832635983263598,0.9591836734693877,0.9710743801652892,2115,36,2168,90,0.0001
5,7,SwinTransformer_Fold5,0.038967129517940506,96.18961215695168,0.9815602836879432,0.9414965986394558,0.9611111111111111,2076,39,2165,129,0.0001
5,8,SwinTransformer_Fold5,0.037872123418534444,97.00612383760489,0.979639055992596,0.9600907029478458,0.9697663765460376,2117,44,2160,88,0.0001
5,9,SwinTransformer_Fold5,0.03267073814701386,97.02880471762305,0.9743824336688015,0.9659863945578231,0.9701662491459804,2130,56,2148,75,0.0001
5,10,SwinTransformer_Fold5,0.026311074497148118,96.84735767747789,0.976915974145891,0.9596371882086168,0.9681994966826813,2116,50,2154,89,0.0001
5,11,SwinTransformer_Fold5,0.012069187925899841,97.05148559764119,0.977890373099954,0.9628117913832199,0.970292504570384,2123,48,2156,82,1e-05
5,12,SwinTransformer_Fold5,0.008119564267325177,97.18757087775005,0.9783908045977011,0.9650793650793651,0.971689497716895,2128,47,2157,77,1e-05
5,13,SwinTransformer_Fold5,0.003633716289532854,97.23293263778635,0.9762231367169639,0.9682539682539683,0.9722222222222222,2135,52,2152,70,1e-05
5,14,SwinTransformer_Fold5,0.0032846491742178764,97.34633703787708,0.9793388429752066,0.9673469387755103,0.973305954825462,2133,45,2159,72,1e-05
5,15,SwinTransformer_Fold5,0.002758207475814242,97.27829439782263,0.9788700045934773,0.9664399092970521,0.9726152441807394,2131,46,2158,74,1e-05
5,16,SwinTransformer_Fold5,0.003789595673661064,97.2102517577682,0.9792817679558011,0.964625850340136,0.971898560657985,2127,45,2159,78,1e-05
5,17,SwinTransformer_Fold5,0.0027728055435749166,97.11952823769562,0.9796860572483841,0.962358276643991,0.9709448638755434,2122,44,2160,83,1e-05
5,18,SwinTransformer_Fold5,0.002893319500160125,97.11952823769562,0.9832558139534884,0.9587301587301588,0.9708381171067738,2114,36,2168,91,1e-05
5,19,SwinTransformer_Fold5,0.0011912388120767932,97.18757087775005,0.9770747363594682,0.9664399092970521,0.9717282261741906,2131,50,2154,74,1e-05
5,20,SwinTransformer_Fold5,0.0014709870670687073,97.25561351780449,0.9744990892531876,0.9705215419501134,0.9725062485798682,2140,56,2148,65,1e-05
6,1,SwinTransformer_Test,0.25534365196588654,96.91582002902757,0.9694989106753813,0.9687953555878084,0.969147005444646,2670,84,2672,86
6,1,SwinTransformer_Test,0.25534365196588654,96.91582002902757,0.9694989106753813,0.9687953555878084,0.969147005444646,2670,84,2672,86
1,1,SwinTransformer_Fold1,0.14442650100850649,96.64399092970521,0.9689922480620154,0.963718820861678,0.9663483401546157,2125,68,2137,80,0.0001
1,2,SwinTransformer_Fold1,0.09854130877921716,96.21315192743765,0.9461471103327496,0.9800453514739229,0.9627979505457785,2161,123,2082,44,0.0001
1,3,SwinTransformer_Fold1,0.08369751843101635,96.93877551020408,0.9624664879356568,0.9768707482993197,0.9696151249155975,2154,84,2121,51,0.0001
1,4,SwinTransformer_Fold1,0.07233040215720868,96.93877551020408,0.9739010989010989,0.964625850340136,0.9692412850307587,2127,57,2148,78,0.0001
1,5,SwinTransformer_Fold1,0.05745950647168143,96.84807256235828,0.976036866359447,0.9605442176870749,0.9682285714285714,2118,52,2153,87,0.0001
1,6,SwinTransformer_Fold1,0.05007305042227676,96.73469387755102,0.9808679421371909,0.9532879818594104,0.9668813247470102,2102,41,2164,103,0.0001
1,7,SwinTransformer_Fold1,0.04233716347785641,97.2108843537415,0.9731818181818181,0.9709750566893424,0.9720771850170261,2141,59,2146,64,0.0001
1,8,SwinTransformer_Fold1,0.03992968747853951,97.18820861678005,0.9693279206134416,0.9746031746031746,0.9719583898688376,2149,68,2137,56,0.0001
1,9,SwinTransformer_Fold1,0.03328631564492779,97.23356009070295,0.9860009332711153,0.9582766439909297,0.9719411223551058,2113,30,2175,92,0.0001
1,10,SwinTransformer_Fold1,0.02370610801659311,96.93877551020408,0.9683257918552036,0.9705215419501134,0.9694224235560589,2140,70,2135,65,0.0001
1,11,SwinTransformer_Fold1,0.010753159396903937,97.12018140589569,0.969286359530262,0.9732426303854875,0.9712604661688164,2146,68,2137,59,1e-05
1,12,SwinTransformer_Fold1,0.005525731458193888,96.91609977324262,0.9751952227836472,0.9628117913832199,0.9689639434048379,2123,54,2151,82,1e-05
1,13,SwinTransformer_Fold1,0.0034207369591335328,97.00680272108843,0.9735038830516217,0.9664399092970521,0.9699590350477925,2131,58,2147,74,1e-05
1,14,SwinTransformer_Fold1,0.002781604488343435,97.05215419501134,0.9752633989922126,0.9655328798185941,0.9703737465815861,2129,54,2151,76,1e-05
1,15,SwinTransformer_Fold1,0.004048319805427216,97.09750566893423,0.9783509903270382,0.963265306122449,0.9707495429616088,2124,47,2158,81,1e-05
1,16,SwinTransformer_Fold1,0.002919288204554795,97.05215419501134,0.9730962152302781,0.9678004535147392,0.9704411095952705,2134,59,2146,71,1e-05
1,17,SwinTransformer_Fold1,0.0031279413839945887,97.09750566893423,0.979676674364896,0.9619047619047619,0.9707093821510298,2121,44,2161,84,1e-05
1,18,SwinTransformer_Fold1,0.0017915236777521814,97.00680272108843,0.9774297558728696,0.962358276643991,0.9698354661791591,2122,49,2156,83,1e-05
1,19,SwinTransformer_Fold1,0.0022176102991709845,97.14285714285714,0.9740082079343365,0.9687074829931973,0.9713506139154161,2136,57,2148,69,1e-05
1,20,SwinTransformer_Fold1,0.0027320501247374254,97.18820861678005,0.9757658893461363,0.9678004535147392,0.9717668488160291,2134,53,2152,71,1e-05
2,1,SwinTransformer_Fold2,0.041185414806550136,99.1381265593105,0.9931693989071039,0.9895644283121597,0.9913636363636363,2181,15,2190,23,9.597089396219724e-06
2,2,SwinTransformer_Fold2,0.029183782261511162,99.16080743932865,0.9913832199546485,0.9918330308529946,0.9916080743932865,2186,19,2186,18,9.597089396219724e-06
2,3,SwinTransformer_Fold2,0.021153440527152692,99.1834883193468,0.9940747493163172,0.9895644283121597,0.9918144611186903,2181,13,2192,23,9.597089396219724e-06
2,4,SwinTransformer_Fold2,0.015511619016567989,99.11544567929236,0.992269213278763,0.9900181488203267,0.9911424029071088,2182,17,2188,22,9.597089396219724e-06
2,5,SwinTransformer_Fold2,0.010710222752833573,99.1834883193468,0.9936247723132969,0.9900181488203267,0.9918181818181818,2182,14,2191,22,9.597089396219724e-06
2,6,SwinTransformer_Fold2,0.0060314921582874485,99.27421183941937,0.9936363636363637,0.9918330308529946,0.9927338782924614,2186,14,2191,18,9.597089396219724e-06
2,7,SwinTransformer_Fold2,0.005295151458529494,99.1381265593105,0.9918256130790191,0.9909255898366606,0.9913753971856559,2184,18,2187,20,9.597089396219724e-06
2,8,SwinTransformer_Fold2,0.004100705377317209,99.11544567929236,0.9900407424173834,0.9922867513611615,0.991162474507138,2187,22,2183,17,9.597089396219724e-06
2,9,SwinTransformer_Fold2,0.005514009665097402,99.16080743932865,0.9936218678815489,0.9895644283121597,0.9915889974994316,2181,14,2191,23,9.597089396219724e-06
2,10,SwinTransformer_Fold2,0.004344505811031774,99.11544567929236,0.9931662870159453,0.9891107078039928,0.9911343487156172,2180,15,2190,24,9.597089396219724e-06
2,11,SwinTransformer_Fold2,0.0033452117383856676,99.16080743932865,0.9931725079654073,0.9900181488203267,0.9915928198136787,2182,15,2190,22,9.597089396219725e-07
2,12,SwinTransformer_Fold2,0.003192854668753647,99.1381265593105,0.9927206551410374,0.9900181488203267,0.9913675601999091,2182,16,2189,22,9.597089396219725e-07
2,13,SwinTransformer_Fold2,0.0033217448874792803,99.16080743932865,0.9922762380736029,0.9909255898366606,0.9916004540295119,2184,17,2188,20,9.597089396219725e-07
2,14,SwinTransformer_Fold2,0.004103822040408629,99.1834883193468,0.9922797456857403,0.9913793103448276,0.9918293236495688,2185,17,2188,19,9.597089396219725e-07
2,15,SwinTransformer_Fold2,0.0016688334263155898,99.0927647992742,0.9918181818181818,0.9900181488203267,0.9909173478655767,2182,18,2187,22,9.597089396219725e-07
2,16,SwinTransformer_Fold2,0.0030575479737591322,99.16080743932865,0.9927239654388358,0.9904718693284936,0.9915966386554622,2183,16,2189,21,9.597089396219725e-07
2,17,SwinTransformer_Fold2,0.00256054283886298,99.11544567929236,0.991821899136756,0.9904718693284936,0.9911464245175936,2183,18,2187,21,9.597089396219725e-07
2,18,SwinTransformer_Fold2,0.0032830933755741316,99.11544567929236,0.991821899136756,0.9904718693284936,0.9911464245175936,2183,18,2187,21,9.597089396219725e-07
2,19,SwinTransformer_Fold2,0.0026834351465697473,99.1381265593105,0.9918256130790191,0.9909255898366606,0.9913753971856559,2184,18,2187,20,9.597089396219725e-07
2,20,SwinTransformer_Fold2,0.002559028072658028,99.1381265593105,0.9918256130790191,0.9909255898366606,0.9913753971856559,2184,18,2187,20,9.597089396219725e-07
3,1,SwinTransformer_Fold3,0.13483358601418635,95.80403719664324,0.988861985472155,0.926497277676951,0.9566643241977044,2042,23,2182,162,0.0001
3,2,SwinTransformer_Fold3,0.09951397412847998,96.50714447720571,0.9714811407543699,0.9582577132486388,0.964824120603015,2112,62,2143,92,0.0001
3,3,SwinTransformer_Fold3,0.07823677260076047,96.50714447720571,0.9803186504217432,0.9491833030852994,0.9644997694790226,2092,42,2163,112,0.0001
3,4,SwinTransformer_Fold3,0.07142200476875482,96.82467679745974,0.9782205746061168,0.9578039927404719,0.9679046309032554,2111,47,2158,93,0.0001
3,5,SwinTransformer_Fold3,0.058281523012144884,95.25969607620776,0.9335071707953064,0.9745916515426497,0.953607103218646,2148,153,2052,56,0.0001
3,6,SwinTransformer_Fold3,0.04791873279822724,96.71127239736902,0.9593931280678268,0.9754990925589837,0.9673790776152981,2150,91,2114,54,0.0001
3,7,SwinTransformer_Fold3,0.04174994287565652,96.28033567702427,0.9501323918799647,0.9768602540834845,0.96331096196868,2153,113,2092,51,0.0001
3,8,SwinTransformer_Fold3,0.0357187438559803,96.9607620775686,0.9778393351800554,0.9609800362976406,0.9693363844393593,2118,48,2157,86,0.0001
3,9,SwinTransformer_Fold3,0.029084077071373664,96.73395327738716,0.9622980251346499,0.9727767695099818,0.9675090252707581,2144,84,2121,60,0.0001
3,10,SwinTransformer_Fold3,0.029785948378865716,96.21229303696983,0.9476923076923077,0.9782214156079855,0.9627148917169011,2156,119,2086,48,0.0001
3,11,SwinTransformer_Fold3,0.008505216781842413,96.89271943751417,0.9665914221218962,0.971415607985481,0.9689975107490383,2141,74,2131,63,1e-05
3,12,SwinTransformer_Fold3,0.005428524214827068,97.00612383760489,0.9692028985507246,0.9709618874773139,0.970081595648232,2140,68,2137,64,1e-05
3,13,SwinTransformer_Fold3,0.002574733587286336,96.91540031753232,0.9674502712477396,0.9709618874773139,0.9692028985507246,2140,72,2133,64,1e-05
3,14,SwinTransformer_Fold3,0.0032120405981688064,96.98344295758675,0.9700408533817522,0.9696007259528131,0.9698207397322441,2137,66,2139,67,1e-05
3,15,SwinTransformer_Fold3,0.002716203377408452,96.77931503742346,0.9686363636363636,0.9668784029038112,0.9677565849227975,2131,69,2136,73,1e-05
3,16,SwinTransformer_Fold3,0.002834949921120626,96.87003855749603,0.9678442028985508,0.9696007259528131,0.9687216681776972,2137,71,2134,67,1e-05
3,17,SwinTransformer_Fold3,0.002454943546466155,97.00612383760489,0.9721969006381039,0.9677858439201452,0.9699863574351978,2133,61,2144,71,1e-05
3,18,SwinTransformer_Fold3,0.00222951075859715,96.91540031753232,0.9704276615104641,0.9677858439201452,0.9691049522944116,2133,65,2140,71,1e-05
3,19,SwinTransformer_Fold3,0.002852662770184109,97.02880471762305,0.9748053137883647,0.9655172413793104,0.9701390471848643,2128,55,2150,76,1e-05
3,20,SwinTransformer_Fold3,0.0020096944630647886,96.89271943751417,0.9708428246013667,0.9668784029038112,0.9688565583087065,2131,64,2141,73,1e-05
4,1,SwinTransformer_Fold4,0.14453664930803917,96.71127239736902,0.9781801299907149,0.9555555555555556,0.9667354897912365,2107,47,2157,98,0.0001
4,2,SwinTransformer_Fold4,0.1017340047485735,96.46178271716943,0.9680219278209228,0.9609977324263038,0.9644970414201184,2119,70,2134,86,0.0001
4,3,SwinTransformer_Fold4,0.08437246604982014,96.7566341574053,0.9890891840607211,0.9455782312925171,0.9668444238349176,2085,23,2181,120,0.0001
4,4,SwinTransformer_Fold4,0.07165774414686998,96.8019959174416,0.9703737465815861,0.9655328798185941,0.9679472607410775,2129,65,2139,76,0.0001
4,5,SwinTransformer_Fold4,0.06412145726368391,97.00612383760489,0.9730716567777271,0.9668934240362812,0.9699727024567789,2132,59,2145,73,0.0001
4,6,SwinTransformer_Fold4,0.05174054763378133,96.21229303696983,0.9516843971631206,0.9736961451247166,0.9625644474333109,2147,109,2095,58,0.0001
4,7,SwinTransformer_Fold4,0.046224342486074536,96.82467679745974,0.9782306623436776,0.9578231292517007,0.9679193400549955,2112,47,2157,93,0.0001
4,8,SwinTransformer_Fold4,0.03928678907619951,96.50714447720571,0.9604849573417154,0.9700680272108844,0.9652527075812274,2139,88,2116,66,0.0001
4,9,SwinTransformer_Fold4,0.03262345897504323,96.87003855749603,0.9670131043831902,0.9705215419501134,0.9687641466727026,2140,73,2131,65,0.0001
4,10,SwinTransformer_Fold4,0.033759552254815535,97.07416647765933,0.9774609015639374,0.963718820861678,0.970541219456497,2125,49,2155,80,0.0001
4,11,SwinTransformer_Fold4,0.016793404799566328,97.02880471762305,0.9761248852157943,0.964172335600907,0.9701117955738079,2126,52,2152,79,1e-05
4,12,SwinTransformer_Fold4,0.008633140689541335,96.9607620775686,0.9743472285845167,0.964625850340136,0.9694621695533272,2127,56,2148,78,1e-05
4,13,SwinTransformer_Fold4,0.005988513187447466,96.98344295758675,0.9713375796178344,0.9682539682539683,0.9697933227344993,2135,63,2141,70,1e-05
4,14,SwinTransformer_Fold4,0.004510413586818897,97.05148559764119,0.9756992205410362,0.9650793650793651,0.970360237118103,2128,53,2151,77,1e-05
4,15,SwinTransformer_Fold4,0.0038627816270964863,97.00612383760489,0.9748053137883647,0.9650793650793651,0.9699179580674567,2128,55,2149,77,1e-05
4,16,SwinTransformer_Fold4,0.004397388167598879,97.14220911771376,0.9783709157846295,0.964172335600907,0.9712197350388305,2126,47,2157,79,1e-05
4,17,SwinTransformer_Fold4,0.003156738907842157,97.11952823769562,0.9779208831646734,0.964172335600907,0.9709979447362411,2126,48,2156,79,1e-05
4,18,SwinTransformer_Fold4,0.002909258293594457,97.00612383760489,0.9739368998628258,0.9659863945578231,0.9699453551912568,2130,57,2147,75,1e-05
